time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.620000000000001,0.28232322930752196,0.23493535534919913,12.76941055051582,0.07754877144567196,6.227281603392887,0.0,0.5945942494924455,0.5521130488000467,3.7154036540228796,0.038063768421851975,-0.002609037990472231,0.0,457.7934263078534,457.1675457918428,458.64499832467897,457.15333494535355
1.680000000000001,0.3193730762810964,0.26997998619161667,12.99925880037722,0.08002482977893965,6.227284027475957,0.0,0.6403595973469819,0.6162641479328259,3.945385044090297,0.04700724782906372,0.004873191829171791,0.0,488.8875409296708,489.4447461720371,490.59106225339457,491.25541804582025
1.740000000000001,0.3588862572638835,0.3085338082509349,13.2379201327045,0.0827374499222362,6.227789584069502,0.0,0.6766871077277884,0.6691065927329998,4.009724190896565,0.04135107581714575,0.0147230776459976,0.0,441.6473183154154,442.45893816515024,441.8203798412466,441.35495606190625
1.8000000000000012,0.4005506084002416,0.35028607738663264,13.480160672519954,0.08519267118933982,6.228582339043566,0.0,0.7120254606758769,0.7228476331014891,4.064725709905107,0.040044931901055625,0.010006268526978621,0.0,439.10143740940566,438.7098209749589,439.9754813953347,439.8682165989537
1.8600000000000012,0.44449364549048,0.3955825733012895,13.728877077640536,0.08816641725857721,6.228986927025888,0.0,0.752645027090182,0.7872803239221571,4.225183390777504,0.06386421226581217,-0.000747041064577951,0.0,472.56937110408415,471.73959403799944,471.7396958786389,473.5768218481036
1.9200000000000013,0.4907713403010512,0.4446622420322674,13.985476393861436,0.09287246850631359,6.228664761614386,0.0,0.7899319772759162,0.8491120447773997,4.327665025120863,0.09790475612396102,-0.01674829322014768,0.0,456.48042416686263,455.2017133976195,455.1694607626,457.8901875646915
1.9800000000000013,0.5392224239728644,0.49742997335769235,14.246890211723272,0.09850433495451227,6.2277006939333095,0.0,0.8251781500458767,0.9103339973500725,4.385806441344095,0.08423287686324124,-0.014740459533292316,0.0,442.98090729699214,443.14609172902544,444.1375489654447,443.02209816323074
2.0400000000000014,0.589781905500063,0.5539346639276745,14.511365696810829,0.10350175528318584,6.227056752098278,0.0,0.860190158386828,0.9735978595225824,4.42977791374028,0.0813366144236291,-0.0037270150765572343,0.0,438.86446638498006,439.7778725213759,439.76964412092605,439.535386951623
2.1000000000000014,0.6425140048443713,0.6144447482940529,14.779585269479904,0.10816344997398097,6.22670582642688,0.0,0.8975463487658019,1.0438321965722692,4.510457203026735,0.06918601208387072,-0.010471508214624246,0.0,452.03523374266933,451.4914482370068,452.0323819568037,451.0567169226346
2.1600000000000015,0.6977247261360376,0.679699598853937,15.05667394757212,0.11215220517695901,6.225872760906743,0.0,0.94283637610419,1.131701283172132,4.724842047997988,0.06042964887810443,-0.021774761123461044,0.0,493.7193514294282,492.88473629345185,491.8785852043765,491.23244171246625
2.2200000000000015,0.7552014734386275,0.7493939694268488,15.33845685988604,0.11568401481823987,6.224606588994156,0.0,0.9731609535130045,1.1917355661301947,4.6680743884110525,0.055532777807807465,-0.019791967052594304,0.0,409.4338881376058,409.61024814424616,410.09895816780727,409.6664335534249
2.2800000000000016,0.8147435854126792,0.8231922834150536,15.620665712323047,0.11947344676097593,6.223563720060572,0.0,1.0116563850113172,1.268503437436714,4.738487616432069,0.07518245055801953,-0.012949907329849391,0.0,450.6859145828051,451.2387307041763,450.42029129200125,452.00955617608446
2.3400000000000016,0.8767522458966526,0.9019519550554538,15.909399040941901,0.12413081917219682,6.222346114981242,0.0,1.055349762887002,1.3572195729878616,4.885192098823129,0.08210198637568025,-0.0420213313239214,0.0,476.0690907764268,473.83912782611094,475.1735900888441,475.7081477219755
2.4000000000000017,0.9412852646590127,0.9858720715195529,16.20481916368507,0.12927238562920618,6.219412102797271,0.0,1.0959834995447202,1.4405454049136939,4.961651166334207,0.09204591873534337,-0.0684897944269055,0.0,456.24645090290545,454.1263579736343,455.30552118430114,456.1063064746457
2.4600000000000017,1.008128877084434,1.0745089103816587,16.501879821085783,0.13461503637381966,6.215626057075987,0.0,1.13246549124206,1.5144561109557337,4.9403000696647865,0.08224475343680643,-0.0540619684130734,0.0,424.1284095841884,425.36278808260965,425.85255588615655,425.0201752069491
2.520000000000002,1.0774113797448217,1.1680394448735536,16.800385409169433,0.13951918948822684,6.2126115801167145,0.0,1.177222861169382,1.6036313589520064,5.0093983881497985,0.08069888783101731,-0.043527243323773904,0.0,454.38181844016503,455.2241413602928,454.0235730972698,453.90476805181584
2.580000000000002,1.149463189428939,1.26706657910428,17.103401422808904,0.143924758778045,6.209702274794038,0.0,1.2247356679868855,1.697648535540394,5.090582109513114,0.05205251253864473,-0.06093083436429983,0.0,460.12956864770575,458.74806577064555,459.99900745718475,457.7283593729999
2.640000000000002,1.2241645256514004,1.3713027884189688,17.407776410357954,0.14676669394643493,6.206093952955351,0.0,1.2656070730170288,1.7771186132902739,5.055264598024105,0.03579184126785445,-0.05860037422376034,0.0,422.01740130017447,422.21577795791666,424.21231028184025,422.81489536885846
2.700000000000002,1.3017941825515307,1.4811312023690302,17.715325646302105,0.14874682349587154,6.202620545790117,0.0,1.3223603813469464,1.8839040801243798,5.1955570045994826,0.02674136986463162,-0.05650672042188309,0.0,479.10792438608405,479.26504849290865,477.48793143169473,476.79722373607507
2.760000000000002,1.3825838663301429,1.5968172076579663,18.027394839586645,0.14988568938956703,6.1990016293228045,0.0,1.3709201705838117,1.9723638455098296,5.206555984870865,-0.004860903126703418,-0.0692904187507722,0.0,440.0247535002155,438.9623228721458,441.42192614443616,438.8058392581358
2.820000000000002,1.4663993812217246,1.7178967410181962,18.34064901324352,0.14961329601608142,6.194736768620793,0.0,1.423289510257422,2.0635125722513297,5.234990733140307,-0.0039054356931582223,-0.07492471228928867,0.0,445.88035814767494,445.41586320176657,445.9058001787732,445.9839444925689
2.880000000000002,1.5537723706016837,1.844997466992288,18.65936447865983,0.14953131129822772,6.192241954678462,0.0,1.4894025844629528,2.17298392619746,5.387982019095587,0.0032815985590149304,-0.010016482330801005,0.0,482.24641583357646,487.1234506022403,483.9271542263884,484.4679555052044
2.940000000000002,1.644896059794616,1.9782381468502261,18.984475015157145,0.15029136715886438,6.1917175638359385,0.0,1.5480521590387806,2.2683166981924177,5.448629934967222,0.026821737317792888,-0.006301539270105247,0.0,457.64409193982203,457.93986807426,457.8588569153197,459.7281212865127
3.000000000000002,1.7398146201460014,2.117651792220021,19.316141138617414,0.15176757130082041,6.19185560428101,0.0,1.6158026511784376,2.3787926395440144,5.6059731640870725,0.019750610570474635,0.015533143979492472,0.0,486.9326336747213,488.5635817357196,488.9988305339602,488.4717410228241
3.0600000000000023,1.8382711735925348,2.2628642930022935,19.651681623814866,0.15248156513405053,6.192795489545645,0.0,1.6659834567886627,2.4616704977270283,5.578761064843713,-0.012433679989866511,0.015926672485022497,0.0,432.7649854713719,432.79802474531886,434.66795649745677,431.96174900884006
3.1200000000000023,1.9399217544859253,2.4133877040274405,19.987823721565807,0.1516553027274936,6.193559071087149,0.0,1.7222308734340308,2.555595769857909,5.625675844463565,-0.016589618749225415,0.005402921533455379,0.0,456.43458204445545,455.59365263816346,457.44225300971056,457.1112437340669
3.1800000000000024,2.0448694662453093,2.569418056893583,20.326128914382032,0.1501951368990131,6.193371208375591,0.0,1.7759652475674308,2.645217531711658,5.650976673154727,-0.04810040487228492,-0.031625284190800365,0.0,451.5440180336966,448.5463479123477,452.18896547943683,449.64263690718934
3.2400000000000024,2.1528332103217833,2.730425013558794,20.663612026710044,0.14732693164515442,6.191851211485162,0.0,1.82296024048493,2.7214100245080646,5.598699498500824,-0.04721616547660882,-0.015042423972286681,0.0,424.6949494785882,426.11504962920844,425.8335705890119,425.9077267555528
3.3000000000000025,2.2639382017155527,2.896427902181242,21.001248192103883,0.14427305284854253,6.191441735100785,0.0,1.8805407214502974,2.811610387993483,5.655519853791739,-0.05952023809021707,0.005941876165757363,0.0,459.03219983004954,460.69482711058197,461.01473304679047,460.03971681168423
3.3600000000000025,2.378527734835038,3.067813667474359,21.342637486395105,0.14052334545970968,6.191501666535096,0.0,1.939020645476255,2.90075382222527,5.723773301378603,-0.06922709756539902,-0.011391825146879395,0.0,465.44748327051855,464.08865970830334,464.2839956901074,463.5189612553759
3.4200000000000026,2.4962093535071506,3.2438295235862813,21.683684625068263,0.1359353507273804,6.190492130624548,0.0,1.9837723631034239,2.9660851868098663,5.644903894314008,-0.09768067695804725,-0.030846199954163794,0.0,418.17330442421684,416.47479601451965,419.1170780090481,416.63067430451133
3.4800000000000026,2.617049796018889,3.4243349278779815,22.024894797929527,0.1301736593666023,6.188267280992065,0.0,2.044374269192823,3.050022300000496,5.728360711132788,-0.09291489665333037,-0.05402244719127617,0.0,470.2397538495927,468.43994587068573,467.96349942668013,468.32704086821843
3.5400000000000027,2.7416187469852,3.6098040082742613,22.371606055441493,0.12448698311779172,6.185177931117934,0.0,2.108172471212337,3.131533194716608,5.828154023862467,-0.09878859876217905,-0.046852701475416855,0.0,474.44309146539126,474.9918299797677,474.5465363946102,474.08833035795845
3.6000000000000028,2.86984139953519,3.7997356411023997,22.721978485962318,0.11915871028188363,6.1822322505554865,0.0,2.1661403147503657,3.19889976393951,5.850822188123417,-0.07397794193405616,-0.05400305332686655,0.0,451.3554194441106,450.77638003325853,451.77327676784523,453.76307716703303
3.660000000000003,3.001730550099165,3.993756783022072,23.07505836884898,0.11537022239352712,6.179263739932441,0.0,2.230400591033546,3.267938611874567,5.918112094676665,-0.04737479491276608,-0.04168643042775799,0.0,465.75551517042163,466.71656619702225,464.71388212207177,466.7920063628695
3.720000000000003,3.1377028251950994,4.192025731197478,23.43384906212422,0.11236700260815091,6.1766473256352405,0.0,2.302173462738587,3.3405505570039957,6.040842307931787,-0.0560342844144854,-0.0477534228449754,0.0,483.8071778956987,483.3491693193572,483.5627378101075,482.9084686394315
3.780000000000003,3.277541002687247,4.394057407376082,23.795454089301344,0.1086836045586761,6.174117941155151,0.0,2.3593079278527536,3.3934763818446654,6.012793382419012,-0.07513611876215306,-0.03282290487687279,0.0,437.4751788834134,438.71588121985997,439.5150885563023,437.9257835801633
3.840000000000003,3.420420279208813,4.598768707704895,24.151569239058357,0.10410923847992049,6.17220502859745,0.0,2.403522881711352,3.4299437652324913,5.858598707090103,-0.07854135288061029,-0.030063625039402388,0.0,395.3888085544,395.64250449922076,394.7205053743729,394.40063678663665
3.900000000000003,3.5671247698564796,4.806655984447107,24.508710621395235,0.10038509009949692,6.170236689883332,0.0,2.4866875098910657,3.4989627295691146,6.045065912056105,-0.040927125635486165,-0.038946032402517206,0.0,501.4933117321676,500.8472937938589,499.82604752972446,502.5575862896207
3.960000000000003,3.7186598672595537,5.018413981377387,24.875292663163144,0.09833022600526853,6.168088359295446,0.0,2.5645948810928823,3.5592464506997055,6.173537200571478,-0.023439804989291577,-0.030167882911336708,0.0,486.19181992738373,486.84873538503035,485.99478141271925,487.3035881546489
4.020000000000002,3.8742728620274014,5.233198860964811,25.244143942299786,0.09666856480378172,6.16652678719959,0.0,2.6226292471957025,3.6000863463328368,6.121755667186201,-0.03795852920706256,-0.01881750351731912,0.0,431.3597669186902,432.3172802793739,433.76000581587675,432.5384393123636
4.080000000000001,4.0335839942779605,5.450555231711724,25.61159240952466,0.09415588765700722,6.165437684934442,0.0,2.68778917908271,3.6448380692809432,6.126476794456524,-0.05116852055200245,-0.016852373563681015,0.0,449.35664514680957,449.51602591029643,451.3428369909817,450.27420436062596
4.14,4.196563933211922,5.670336387166592,25.97721740201625,0.09116660834931523,6.164238029883677,0.0,2.7449587908537194,3.6809227921129,6.061398296453463,-0.04725544266112968,-0.027163374897947973,0.0,428.0271501416436,427.1485041617209,427.46105946727647,427.79281327491424
4.199999999999998,4.363226311093267,5.892403473637467,26.34094495790975,0.08852957132409411,6.1620440927468305,0.0,2.8105583411148576,3.720997897195005,6.062819558680561,-0.038049101129817145,-0.07245930006704539,0.0,450.2537572519926,446.5721320776799,447.9955808928497,448.74262027607745
4.259999999999997,4.533487313071887,6.116544197483747,26.701687534122666,0.08605043445079374,6.158095996685873,0.0,2.8651384928486854,3.7501629777741363,5.962432220941291,-0.04882414102989455,-0.055025006536274644,0.0,414.34098873950757,415.86765273453864,415.4416733667064,414.4944848698663
4.319999999999996,4.7072462178208605,6.342501354824132,27.057789994559514,0.08330901434285565,6.155539668000102,0.0,2.9270434708943496,3.7814696527314684,5.907912852013119,-0.04006406159356212,-0.02519019587919601,0.0,428.2416412029814,430.7712814352942,428.78282350742404,429.5252512653542
4.379999999999995,4.885136702674927,6.570532020007512,27.41364508483338,0.08127610408787866,6.154255262872606,0.0,3.00267939119769,3.8192573501821023,5.9536274530155024,-0.0237402463383591,-0.01474901629898917,0.0,461.17115290586463,461.99532801172603,459.28392218542194,460.5765925961365
4.439999999999993,5.0673589229438925,6.800646081436852,27.77057054761108,0.07958261597582528,6.153505664860944,0.0,3.0714094909606664,3.85102370025929,5.943907415849517,-0.03917837545914676,-0.008325760439680509,0.0,443.16707975017977,443.6949810268098,445.13648895162777,443.8707796975481
4.499999999999992,5.253971403541561,7.032783257930429,28.128950500441906,0.07705441558445258,6.1531815892937765,0.0,3.148937906816123,3.8865586016565734,6.001753185252601,-0.04882732142319852,-0.00011394152626574561,0.0,464.58452851753714,465.2281868065697,465.5091156384791,464.7523902689169
4.559999999999991,5.444941853582976,7.266821528119769,28.488625736215855,0.07418392443446109,6.1530078878532795,0.0,3.2166962006728514,3.9144116896024723,5.987519642290411,-0.045940023112374405,-0.009135890101348923,0.0,442.63197454358124,441.88875227641137,443.90192976694163,444.13746558547695
4.6199999999999894,5.640343728822463,7.502679580448697,28.850299089975096,0.07157887055294943,6.152377367626311,0.0,3.296631288175351,3.9471615392423174,6.06779097820189,-0.038798978427949576,-0.0134062105642745,0.0,473.1731080366388,472.84430546047554,471.29115183119745,471.84195074256166
4.679999999999988,5.840122800942697,7.74021326414019,29.21361226721303,0.06937280398137968,6.151291268659179,0.0,3.362701683410902,3.9703915796386453,6.0427758464767205,-0.03298770235480601,-0.02970567231280629,0.0,441.92835210309295,440.5824743924926,439.5049080213464,439.9857704912645
4.739999999999987,6.043928390163128,7.979121054412444,29.57582383408383,0.06697462826994638,6.1492571989934675,0.0,3.4309253158997444,3.9929678206763635,6.030964654944656,-0.060016172124897356,-0.04399061674713983,0.0,444.69997252787454,443.52749683232696,445.9985659716096,443.7839700925293
4.799999999999986,6.2520884710499365,8.219439811466742,29.939056610042723,0.06331519614052983,6.146404513831616,0.0,3.5079062985102216,4.017231385196193,6.0764912432908265,-0.06301322342699459,-0.05581570180960062,0.0,463.70744908175544,462.7760679987598,461.6948521136569,461.4557732657885
4.859999999999984,6.464532401313963,8.460958426479895,30.302269112532727,0.059269375610384145,6.14275763691975,0.0,3.5738178715675892,4.03302539720015,6.030811781542532,-0.07817507407655998,-0.07323606152161032,0.0,435.54631179232484,434.083695365594,434.1208625387557,432.84279844832747
4.919999999999983,6.68108256433215,8.703383385901661,30.66343499355032,0.05453669469497946,6.137945275016591,0.0,3.644867568535684,4.047347721426921,6.008119915807331,-0.08032141656476893,-0.10018781343155891,0.0,442.55975038267525,440.329608059289,440.95952162206413,440.7771048455878
4.979999999999982,6.90208622063069,8.946614357928851,31.023996564599535,0.04995941619065558,6.131588663786205,0.0,3.7224071750851344,4.059870606756095,6.010466712448398,-0.06924738107398828,-0.12108049665812831,0.0,449.9617992979575,448.2568175498074,448.57388177261186,449.4678970470423
5.0399999999999805,7.127904997812223,9.190521893964986,31.385034539367,0.04573264423905332,6.12403640903635,0.0,3.805480675829688,4.069939934751045,6.023874845895558,-0.07295720992676008,-0.13775811515248096,0.0,453.1823595428532,451.8251504019894,453.4404754977756,453.1385881172041
